,,,0.0,-159.99999642E-3,
,,,2.0000001E-3,-99.999994040E-3,
,,,4.00000019E-3,79.999998212E-3,
,,,6.00000005E-3,179.99999225E-3,
,,,8.000000380E-3,199.99998808E-3,
,,,10.0000007E-3,159.99999642E-3,
,,,12.0000001E-3,19.9999996E-3,
,,,14.0000004E-3,-79.999998212E-3,
,,,16.0000008E-3,-179.99999225E-3,
,,,18.0000011E-3,-159.99999642E-3,
,,,20.0000014E-3,19.9999996E-3,
,,,22.00000174E-3,99.999994040E-3,
,,,24.00000021E-3,219.99999881E-3,
,,,26.00000054E-3,179.99999225E-3,
,,,28.00000086E-3,59.999998659E-3,
,,,30.00000119E-3,-39.99999911E-3,
,,,32.00000152E-3,-179.99999225E-3,
,,,34.00000185E-3,-140.0000006E-3,
,,,36.00000218E-3,-59.999998659E-3,
,,,38.00000250E-3,99.999994040E-3,
,,,40.00000283E-3,239.99999464E-3,
,,,42.00000316E-3,179.99999225E-3,
,,,44.00000349E-3,119.9999973E-3,
,,,46.00000381E-3,-39.99999911E-3,
,,,48.00000042E-3,-179.99999225E-3,
,,,50.00000075E-3,-179.99999225E-3,
,,,52.00000107E-3,-99.999994040E-3,
,,,54.00000140E-3,99.999994040E-3,
,,,56.000001729E-3,179.99999225E-3,
,,,58.000002056E-3,199.99998808E-3,
,,,60.000002384E-3,159.99999642E-3,
,,,62.000002712E-3,0.0,
,,,64.000003040E-3,-99.999994040E-3,
,,,65.999999642E-3,-159.99999642E-3,
,,,68.000003695E-3,-140.0000006E-3,
,,,70.000000298E-3,0.0,
,,,72.000004351E-3,99.999994040E-3,
,,,74.000000954E-3,219.99999881E-3,
,,,76.000005007E-3,179.99999225E-3,
,,,78.000001609E-3,59.999998659E-3,
,,,80.000005662E-3,-59.999998659E-3,
,,,82.000002265E-3,-199.99998808E-3,
,,,84.000006318E-3,-159.99999642E-3,
,,,86.000002921E-3,-59.999998659E-3,
,,,88.000006974E-3,79.999998212E-3,
,,,90.000003576E-3,219.99999881E-3,
,,,92.000007629E-3,179.99999225E-3,
,,,94.000004232E-3,99.999994040E-3,
,,,96.000000834E-3,-59.999998659E-3,
,,,98.000004888E-3,-199.99998808E-3,
,,,100.0000015E-3,-159.99999642E-3,
,,,102.0000055E-3,-119.9999973E-3,
,,,104.0000021E-3,59.999998659E-3,
,,,106.0000062E-3,159.99999642E-3,
,,,108.0000028E-3,159.99999642E-3,
,,,110.0000069E-3,140.0000006E-3,
,,,112.0000035E-3,-19.9999996E-3,
,,,114.0000075E-3,-119.9999973E-3,
,,,116.0000041E-3,-199.99998808E-3,
,,,118.0000082E-3,-159.99999642E-3,
,,,120.0000048E-3,-19.9999996E-3,
,,,122.0000088E-3,79.999998212E-3,
,,,124.0000054E-3,219.99999881E-3,
,,,126.0000020E-3,140.0000006E-3,
,,,128.0000061E-3,19.9999996E-3,
,,,130.0000101E-3,-79.999998212E-3,
,,,131.9999993E-3,-199.99998808E-3,
,,,134.0000033E-3,-140.0000006E-3,
