,,,194.00000572E-3,-1.0240000,;-1.024
,,,196.00000978E-3,-1.0240000,;-1.024
,,,198.00001383E-3,-1.0240000,;-1.024
,,,200.00000298E-3,-1.0240000,;-1.024
,,,202.00000703E-3,-1.0240000,;-1.024
,,,204.00001109E-3,-1.0240000,;-1.024
,,,206.00001514E-3,-1.0240000,;-1.024
,,,208.00000429E-3,-1.0240000,;-1.024
,,,210.00000834E-3,-1.0240000,;-1.024
,,,212.00001240E-3,-1.0240000,;-1.024
,,,214.00001645E-3,-1.0240000,;-1.024
,,,216.00000560E-3,-1.0240000,;-1.024
,,,218.00000966E-3,-1.0240000,;-1.024
,,,220.00001371E-3,-1.0240000,;-1.024
,,,222.00001776E-3,-1.0240000,;-1.024
,,,224.00000691E-3,-1.0240000,;-1.024
,,,226.00001097E-3,-1.0240000,;-1.024
,,,228.00001502E-3,-1.0240000,;-1.024
,,,230.00000417E-3,-1.0240000,;-1.024
,,,232.00000823E-3,-1.0240000,;-1.024
,,,234.00001228E-3,-1.0240000,;-1.024
,,,236.00001633E-3,-1.0240000,;-1.024
,,,238.00000548E-3,-1.0240000,;-1.024
,,,240.00000954E-3,-1.0240000,;-1.024
,,,242.00001359E-3,-1.0240000,;-1.024
,,,244.00001764E-3,-1.0240000,;-1.024
,,,246.00000679E-3,-1.0240000,;-1.024
,,,248.00001085E-3,-1.0240000,;-1.024
,,,250.00000000E-3,-64.000003040E-3,;-0.064000003
,,,252.00000405E-3,-64.000003040E-3,;-0.064000003
,,,254.00000811E-3,-8.000000380E-3,;-0.008
,,,256.00001216E-3,72.000004351E-3,;0.072000004
,,,258.00001621E-3,128.0000061E-3,;0.128000006
,,,260.00002027E-3,120.0000048E-3,;0.120000005
,,,262.00002432E-3,48.00000042E-3,;0.048000004
,,,263.99999857E-3,-8.000000380E-3,;-0.008
,,,266.00000262E-3,-88.000006974E-3,;-0.088000007
,,,268.00000668E-3,-80.000005662E-3,;-0.080000006
,,,270.00001073E-3,-40.00000283E-3,;-0.040000003
,,,272.00001478E-3,48.00000042E-3,;0.048
,,,274.00001884E-3,104.0000021E-3,;0.104000002
,,,276.00002289E-3,120.0000048E-3,;0.120000005
,,,278.00002694E-3,72.000004351E-3,;0.072000004
,,,280.00000119E-3,8.000000380E-3,;0.008
,,,282.00000525E-3,-56.000001729E-3,;-0.056000002
,,,284.00000930E-3,-104.0000021E-3,;-0.104000002
,,,286.00001335E-3,-72.000004351E-3,;-0.072000004
,,,288.00001740E-3,-8.000000380E-3,;-0.008
,,,290.00002146E-3,80.000005662E-3,;0.080000006
,,,292.00002551E-3,104.0000021E-3,;0.104000002
,,,293.99999976E-3,96.000000834E-3,;0.096000001
,,,296.00000381E-3,32.00000152E-3,;0
,,,298.00000787E-3,-56.000001729E-3,;-56
,,,300.00001192E-3,-96.000000834E-3,;-96
,,,302.00001597E-3,-72.000004351E-3,;-72
,,,304.00002003E-3,-32.00000152E-3,;-32
,,,306.00002408E-3,48.00000042E-3,;0
,,,308.00002813E-3,96.000000834E-3,;0
,,,310.00000238E-3,88.000006974E-3,;0
,,,312.00000644E-3,32.00000152E-3,;0
,,,314.00001049E-3,-48.00000042E-3,;-48
,,,316.00001454E-3,-96.000000834E-3,;-96
,,,318.00001860E-3,-104.0000021E-3,;-104
,,,320.00002265E-3,-48.00000042E-3,;-48
,,,322.00002670E-3,40.00000283E-3,;0
,,,324.00000095E-3,96.000000834E-3,;0
,,,326.00000501E-3,96.000000834E-3,;0
,,,328.00000906E-3,48.00000042E-3,;0
,,,330.00001311E-3,-8.000000380E-3,;-8
,,,332.00001717E-3,-72.000004351E-3,;-72
,,,334.00002122E-3,-104.0000021E-3,;-104
,,,336.00002527E-3,-64.000003040E-3,;-64
,,,338.00002933E-3,8.000000380E-3,;0
,,,340.00000358E-3,88.000006974E-3,;0
,,,342.00000763E-3,112.0000035E-3,;-
,,,344.00001168E-3,80.000005662E-3,;0
,,,346.00001574E-3,0.0,;-3,0.0,
,,,348.00001979E-3,-72.000004351E-3,;-72
,,,350.00002384E-3,-96.000000834E-3,;-96
,,,352.00002789E-3,-72.000004351E-3,;-72
,,,354.00000215E-3,-32.00000152E-3,;-32
,,,356.00000620E-3,64.000003040E-3,;0
,,,358.00001025E-3,112.0000035E-3,;-
,,,360.00001431E-3,104.0000021E-3,;-
,,,362.00001836E-3,48.00000042E-3,;0
,,,364.00002241E-3,-48.00000042E-3,;-48
,,,366.00002646E-3,-96.000000834E-3,;-96
,,,368.00003052E-3,-88.000006974E-3,;-88
,,,370.00000477E-3,-32.00000152E-3,;-32
,,,372.00000882E-3,40.00000283E-3,;0
,,,374.00001287E-3,112.0000035E-3,;-
,,,376.00001693E-3,112.0000035E-3,;-
,,,378.00002098E-3,72.000004351E-3,;0
,,,380.00002503E-3,-8.000000380E-3,;-8
,,,382.00002909E-3,-88.000006974E-3,;-88
,,,384.00000334E-3,-88.000006974E-3,;-88
,,,386.00000739E-3,-56.000001729E-3,;-56
,,,388.00001144E-3,24.00000021E-3,;0
,,,390.00001550E-3,96.000000834E-3,;0
,,,392.00001955E-3,112.0000035E-3,;-
,,,394.00002360E-3,88.000006974E-3,;0
,,,396.00002766E-3,24.00000021E-3,;0
,,,398.00003171E-3,-72.000004351E-3,;-72
,,,400.00000596E-3,-96.000000834E-3,;-96
,,,402.00001001E-3,-72.000004351E-3,;-72
,,,404.000014067E-3,-16.0000008E-3,;-16
,,,406.000018120E-3,80.000005662E-3,;-
,,,408.000022173E-3,112.0000035E-3,;-3
,,,410.000026226E-3,88.000006974E-3,;-
,,,412.000030279E-3,48.00000042E-3,;-
,,,414.000034332E-3,-40.00000283E-3,;-40
,,,416.000008583E-3,-88.000006974E-3,;-88
,,,418.000012636E-3,-104.0000021E-3,;-10
,,,420.000016689E-3,-40.00000283E-3,;-40
,,,422.000020742E-3,56.000001729E-3,;-
,,,424.000024796E-3,112.0000035E-3,;-3
,,,426.000028849E-3,120.0000048E-3,;-4
,,,428.000032902E-3,64.000003040E-3,;-
,,,430.000007153E-3,-24.00000021E-3,;-24
,,,432.000011206E-3,-96.000000834E-3,;-96
,,,434.000015259E-3,-104.0000021E-3,;-10
,,,436.000019312E-3,-64.000003040E-3,;-64
,,,438.000023365E-3,16.0000008E-3,;-
,,,440.000027418E-3,88.000006974E-3,;-
,,,442.000031471E-3,112.0000035E-3,;-3
,,,444.000035524E-3,80.000005662E-3,;-
,,,446.000009775E-3,-16.0000008E-3,;-16
,,,448.000013828E-3,-80.000005662E-3,;-80
,,,450.000017881E-3,-120.0000048E-3,;-12
,,,452.000021935E-3,-88.000006974E-3,;-88
,,,454.000025988E-3,-8.000000380E-3,;-8
,,,456.000030041E-3,56.000001729E-3,;-
,,,458.000034094E-3,96.000000834E-3,;-
,,,460.000008345E-3,88.000006974E-3,;-
,,,462.000012398E-3,16.0000008E-3,;-
,,,464.000016451E-3,-88.000006974E-3,;-88
,,,466.000020504E-3,-112.0000035E-3,;-11
,,,468.000024557E-3,-112.0000035E-3,;-11
,,,470.000028610E-3,-48.00000042E-3,;-48
,,,472.000032663E-3,32.00000152E-3,;-
,,,474.000036716E-3,88.000006974E-3,;-
,,,476.000010967E-3,80.000005662E-3,;-
,,,478.000015020E-3,24.00000021E-3,;-
,,,480.000019073E-3,-40.00000283E-3,;-40
,,,482.000023127E-3,-112.0000035E-3,;-11
,,,484.000027180E-3,-128.0000061E-3,;-12
,,,486.000031233E-3,-72.000004351E-3,;-72
,,,488.000035286E-3,16.0000008E-3,;-
,,,490.000009537E-3,72.000004351E-3,;-
,,,492.000013590E-3,96.000000834E-3,;-
,,,494.000017643E-3,48.00000042E-3,;-
,,,496.000021696E-3,-16.0000008E-3,;-16
,,,498.000025749E-3,-96.000000834E-3,;-96
,,,500.000000000E-3,-128.0000061E-3,;-12
,,,502.000033855E-3,-104.0000021E-3,;-10
,,,504.000008106E-3,-16.0000008E-3,;-16
,,,506.000041962E-3,72.000004351E-3,;-
,,,508.000016212E-3,96.000000834E-3,;-
,,,510.000050068E-3,88.000006974E-3,;-
,,,512.000024319E-3,16.0000008E-3,;-
,,,513.999998569E-3,-72.000004351E-3,;-72
,,,516.000032425E-3,-120.0000048E-3,;-12
,,,518.000006676E-3,-96.000000834E-3,;-96
,,,520.000040531E-3,-40.00000283E-3,;-40
,,,522.000014782E-3,40.00000283E-3,;-
,,,524.000048637E-3,96.000000834E-3,;-
,,,526.000022888E-3,96.000000834E-3,;-
,,,527.999997139E-3,48.00000042E-3,;-
,,,530.000030994E-3,-40.00000283E-3,;-40
,,,532.000005245E-3,-112.0000035E-3,;-11
,,,534.000039101E-3,-112.0000035E-3,;-11
,,,536.000013351E-3,-56.000001729E-3,;-56
,,,538.000047207E-3,24.00000021E-3,;-
,,,540.000021458E-3,88.000006974E-3,;-
,,,542.000055313E-3,104.0000021E-3,;-2
,,,544.000029564E-3,72.000004351E-3,;-
,,,546.000003815E-3,-8.000000380E-3,;-8
,,,548.000037670E-3,-88.000006974E-3,;-88
,,,550.000011921E-3,-120.0000048E-3,;-12
,,,552.000045776E-3,-88.000006974E-3,;-88
,,,554.000020027E-3,0.0,;-3,0.0
,,,556.000053883E-3,72.000004351E-3,;-
,,,558.000028133E-3,104.0000021E-3,;-2
,,,560.000002384E-3,88.000006974E-3,;-
,,,562.000036240E-3,8.000000380E-3,;0
,,,564.000010490E-3,-64.000003040E-3,;-64
,,,566.000044346E-3,-112.0000035E-3,;-11
,,,568.000018597E-3,-96.000000834E-3,;-96
,,,570.000052452E-3,-24.00000021E-3,;-24
,,,572.000026703E-3,64.000003040E-3,;-
,,,574.000000954E-3,88.000006974E-3,;-
,,,576.000034809E-3,104.0000021E-3,;-2
,,,578.000009060E-3,32.00000152E-3,;-
,,,580.000042915E-3,-32.00000152E-3,;-32
,,,582.000017166E-3,-88.000006974E-3,;-88
,,,584.000051022E-3,-96.000000834E-3,;-96
,,,586.000025272E-3,-56.000001729E-3,;-56
,,,587.999999523E-3,32.00000152E-3,;-
,,,590.000033379E-3,88.000006974E-3,;-
,,,592.000007629E-3,112.0000035E-3,;-3
,,,594.000041485E-3,56.000001729E-3,;-
,,,596.000015736E-3,-16.0000008E-3,;-16
,,,598.000049591E-3,-88.000006974E-3,;-88
,,,600.000023842E-3,-112.0000035E-3,;-11
,,,602.000057697E-3,-64.000003040E-3,;-64
,,,604.000031948E-3,-8.000000380E-3,;-8
,,,606.000006199E-3,80.000005662E-3,;-
,,,608.000040054E-3,112.0000035E-3,;-3
,,,610.000014305E-3,80.000005662E-3,;-
,,,612.000048161E-3,8.000000380E-3,;0
,,,614.000022411E-3,-56.000001729E-3,;-56
,,,616.000056267E-3,-112.0000035E-3,;-11
,,,618.000030518E-3,-96.000000834E-3,;-96
,,,620.000004768E-3,-24.00000021E-3,;-24
,,,622.000038624E-3,48.00000042E-3,;-
,,,624.000012875E-3,104.0000021E-3,;-2
,,,626.000046730E-3,120.0000048E-3,;-4
,,,628.000020981E-3,40.00000283E-3,;-
,,,630.000054836E-3,-32.00000152E-3,;-32
,,,632.000029087E-3,-96.000000834E-3,;-96
,,,634.000003338E-3,-104.0000021E-3,;-10
,,,636.000037193E-3,-40.00000283E-3,;-40
,,,638.000011444E-3,16.0000008E-3,;-
,,,640.000045300E-3,104.0000021E-3,;-2
,,,642.000019550E-3,104.0000021E-3,;-2
,,,644.000053406E-3,64.000003040E-3,;-
,,,646.000027657E-3,-8.000000380E-3,;-8
,,,648.000001907E-3,-96.000000834E-3,;-96
,,,650.000035763E-3,-104.0000021E-3,;-10
,,,652.000010014E-3,-64.000003040E-3,;-64
,,,654.000043869E-3,0.0,;-3,0.0
,,,656.000018120E-3,80.000005662E-3,;-
,,,658.000051975E-3,112.0000035E-3,;-3
,,,660.000026226E-3,64.000003040E-3,;-
,,,662.000060081E-3,32.00000152E-3,;-
,,,664.000034332E-3,-64.000003040E-3,;-64
,,,666.000008583E-3,-120.0000048E-3,;-12
,,,668.000042439E-3,-96.000000834E-3,;-96
,,,670.000016689E-3,-32.00000152E-3,;-32
,,,672.000050545E-3,40.00000283E-3,;-
,,,674.000024796E-3,104.0000021E-3,;-2
,,,676.000058651E-3,104.0000021E-3,;-2
,,,678.000032902E-3,32.00000152E-3,;-
,,,680.000007153E-3,-40.00000283E-3,;-40
,,,682.000041008E-3,-104.0000021E-3,;-10
,,,684.000015259E-3,-96.000000834E-3,;-96
,,,686.000049114E-3,-72.000004351E-3,;-72
,,,688.000023365E-3,24.00000021E-3,;-
,,,690.000057220E-3,96.000000834E-3,;-
,,,692.000031471E-3,112.0000035E-3,;-3
,,,694.000005722E-3,64.000003040E-3,;-
,,,696.000039577E-3,-16.0000008E-3,;-16
,,,698.000013828E-3,-80.000005662E-3,;-80
,,,700.000047684E-3,-112.0000035E-3,;-11
,,,702.000021935E-3,-72.000004351E-3,;-72
,,,704.000055790E-3,0.0,;-3,0.0
,,,706.000030041E-3,80.000005662E-3,;-
,,,708.000004292E-3,112.0000035E-3,;-3
,,,710.000038147E-3,80.000005662E-3,;-
,,,712.000012398E-3,24.00000021E-3,;-
,,,714.000046253E-3,-56.000001729E-3,;-56
,,,716.000020504E-3,-88.000006974E-3,;-88
,,,718.000054359E-3,-80.000005662E-3,;-80
,,,720.000028610E-3,-24.00000021E-3,;-24
,,,722.000062466E-3,48.00000042E-3,;-
,,,724.000036716E-3,80.000005662E-3,;-
,,,726.000010967E-3,96.000000834E-3,;-
,,,728.000044823E-3,48.00000042E-3,;-
,,,730.000019073E-3,-40.00000283E-3,;-40
,,,732.000052929E-3,-104.0000021E-3,;-10
,,,734.000027180E-3,-104.0000021E-3,;-10
,,,736.000061035E-3,-48.00000042E-3,;-48
,,,738.000035286E-3,32.00000152E-3,;-
,,,740.000009537E-3,88.000006974E-3,;-
,,,742.000043392E-3,112.0000035E-3,;-3
,,,744.000017643E-3,56.000001729E-3,;-
,,,746.000051498E-3,-8.000000380E-3,;-8
,,,748.000025749E-3,-80.000005662E-3,;-80
,,,750.000059605E-3,-104.0000021E-3,;-10
,,,752.000033855E-3,-80.000005662E-3,;-80
,,,754.000008106E-3,0.0,;-3,0.0
,,,756.000041962E-3,80.000005662E-3,;-
,,,758.000016212E-3,104.0000021E-3,;-2
,,,760.000050068E-3,80.000005662E-3,;-
,,,762.000024319E-3,24.00000021E-3,;-
,,,764.000058174E-3,-72.000004351E-3,;-72
,,,766.000032425E-3,-88.000006974E-3,;-88
,,,768.000006676E-3,-104.0000021E-3,;-10
,,,770.000040531E-3,-40.00000283E-3,;-40
,,,772.000014782E-3,56.000001729E-3,;-
,,,774.000048637E-3,88.000006974E-3,;-
,,,776.000022888E-3,96.000000834E-3,;-
,,,778.000056744E-3,32.00000152E-3,;-
,,,780.000030994E-3,-40.00000283E-3,;-40
,,,782.000064850E-3,-104.0000021E-3,;-10
,,,784.000039101E-3,-104.0000021E-3,;-10
,,,786.000013351E-3,-56.000001729E-3,;-56
,,,788.000047207E-3,32.00000152E-3,;-
,,,790.000021458E-3,96.000000834E-3,;-
,,,792.000055313E-3,104.0000021E-3,;-2
,,,794.000029564E-3,56.000001729E-3,;-
,,,796.000063419E-3,-24.00000021E-3,;-24
,,,798.000037670E-3,-96.000000834E-3,;-96
,,,800.000011921E-3,-104.0000021E-3,;-10
,,,802.000045776E-3,-72.000004351E-3,;-72
,,,804.000020027E-3,0.0,;-3,0.0
,,,806.000053883E-3,80.000005662E-3,;-
,,,808.000028133E-3,104.0000021E-3,;-2
,,,810.000061989E-3,88.000006974E-3,;-
,,,812.000036240E-3,8.000000380E-3,;0
,,,814.000010490E-3,-80.000005662E-3,;-80
,,,816.000044346E-3,-120.0000048E-3,;-12
,,,818.000018597E-3,-80.000005662E-3,;-80
,,,820.000052452E-3,-16.0000008E-3,;-16
,,,822.000026703E-3,48.00000042E-3,;-
,,,824.000060558E-3,112.0000035E-3,;-3
,,,826.000034809E-3,96.000000834E-3,;-
,,,828.000068665E-3,40.00000283E-3,;-
,,,830.000042915E-3,-48.00000042E-3,;-48
,,,832.000017166E-3,-104.0000021E-3,;-10
,,,834.000051022E-3,-112.0000035E-3,;-11
,,,836.000025272E-3,-32.00000152E-3,;-32
,,,838.000059128E-3,40.00000283E-3,;-
,,,840.000033379E-3,104.0000021E-3,;-2
,,,842.000067234E-3,104.0000021E-3,;-2
,,,844.000041485E-3,56.000001729E-3,;-
,,,846.000015736E-3,-32.00000152E-3,;-32
,,,848.000049591E-3,-96.000000834E-3,;-96
,,,850.000023842E-3,-128.0000061E-3,;-12
,,,852.000057697E-3,-72.000004351E-3,;-72
,,,854.000031948E-3,16.0000008E-3,;-
,,,856.000065804E-3,88.000006974E-3,;-
,,,858.000040054E-3,112.0000035E-3,;-3
,,,860.000014305E-3,72.000004351E-3,;-
,,,862.000048161E-3,0.0,;-3,0.0
,,,864.000022411E-3,-80.000005662E-3,;-80
,,,866.000056267E-3,-120.0000048E-3,;-12
,,,868.000030518E-3,-96.000000834E-3,;-96
,,,870.000064373E-3,-16.0000008E-3,;-16
,,,872.000038624E-3,64.000003040E-3,;-
,,,874.000012875E-3,104.0000021E-3,;-2
,,,876.000046730E-3,88.000006974E-3,;-
,,,878.000020981E-3,32.00000152E-3,;-
,,,880.000054836E-3,-64.000003040E-3,;-64
,,,882.000029087E-3,-104.0000021E-3,;-10
,,,884.000062943E-3,-120.0000048E-3,;-12
,,,886.000037193E-3,-40.00000283E-3,;-40
,,,888.000071049E-3,32.00000152E-3,;-
,,,890.000045300E-3,88.000006974E-3,;-
,,,892.000019550E-3,104.0000021E-3,;-2
,,,894.000053406E-3,56.000001729E-3,;-
,,,896.000027657E-3,-40.00000283E-3,;-40
,,,898.000061512E-3,-104.0000021E-3,;-10
,,,900.000035763E-3,-128.0000061E-3,;-12
,,,902.000069618E-3,-48.00000042E-3,;-48
,,,904.000043869E-3,0.0,;-3,0.0
,,,906.000018120E-3,80.000005662E-3,;-
,,,908.000051975E-3,112.0000035E-3,;-3
,,,910.000026226E-3,64.000003040E-3,;-
,,,912.000060081E-3,0.0,;-3,0.0
,,,914.000034332E-3,-88.000006974E-3,;-88
,,,916.000068188E-3,-128.0000061E-3,;-12
,,,918.000042439E-3,-96.000000834E-3,;-96
,,,920.000016689E-3,-24.00000021E-3,;-24
,,,922.000050545E-3,72.000004351E-3,;-
,,,924.000024796E-3,104.0000021E-3,;-2
,,,926.000058651E-3,88.000006974E-3,;-
,,,928.000032902E-3,24.00000021E-3,;-
,,,930.000066757E-3,-72.000004351E-3,;-72
,,,932.000041008E-3,-128.0000061E-3,;-12
,,,934.000015259E-3,-120.0000048E-3,;-12
,,,936.000049114E-3,-40.00000283E-3,;-40
,,,938.000023365E-3,40.00000283E-3,;-
,,,940.000057220E-3,112.0000035E-3,;-3
,,,942.000031471E-3,104.0000021E-3,;-2
,,,944.000065327E-3,40.00000283E-3,;-
,,,946.000039577E-3,-24.00000021E-3,;-24
,,,948.000073433E-3,-104.0000021E-3,;-10
,,,950.000047684E-3,-120.0000048E-3,;-12
,,,952.000021935E-3,-64.000003040E-3,;-64
,,,954.000055790E-3,16.0000008E-3,;-
,,,956.000030041E-3,88.000006974E-3,;-
,,,958.000063896E-3,112.0000035E-3,;-3
,,,960.000038147E-3,88.000006974E-3,;-
,,,962.000072002E-3,-8.000000380E-3,;-8
,,,964.000046253E-3,-88.000006974E-3,;-88
,,,966.000020504E-3,-104.0000021E-3,;-10
,,,968.000054359E-3,-88.000006974E-3,;-88
,,,970.000028610E-3,-16.0000008E-3,;-16
,,,972.000062466E-3,64.000003040E-3,;-
,,,974.000036716E-3,104.0000021E-3,;-2
,,,976.000070572E-3,104.0000021E-3,;-2
,,,978.000044823E-3,16.0000008E-3,;-
,,,980.000019073E-3,-72.000004351E-3,;-72
,,,982.000052929E-3,-120.0000048E-3,;-12
,,,984.000027180E-3,-104.0000021E-3,;-10
,,,986.000061035E-3,-24.00000021E-3,;-24
,,,988.000035286E-3,40.00000283E-3,;-
,,,990.000069141E-3,120.0000048E-3,;-4
,,,992.000043392E-3,128.0000061E-3,;-6
,,,994.000017643E-3,88.000006974E-3,;-
,,,996.000051498E-3,16.0000008E-3,;-
,,,998.000025749E-3,-32.00000152E-3,;-32
,,,1.000000,-48.00000042E-3,;-48.0000004
,,,1.0020001,16.0000008E-3,;-8
,,,1.0040001,96.000000834E-3,;-8
,,,1.0060000,184.00001526E-3,;-15
,,,1.0080000,200.00000298E-3,;-2
,,,1.0100000,176.00001395E-3,;-13
,,,1.0120001,104.0000021E-3,;-2
,,,1.0140001,0.0,;-,,,1.0140001
,,,1.0160000,-64.000003040E-3,;-64.000003
,,,1.0180000,-96.000000834E-3,;-96
,,,1.0200001,-88.000006974E-3,;-88.000006
,,,1.0220001,-32.00000152E-3,;-32.000001
,,,1.0240000,0.0,;-,,,1.0240000
,,,1.0260000,-40.00000283E-3,;-40.000002
,,,1.0280000,-104.0000021E-3,;-104
,,,1.0300001,-160.00001132E-3,;-160.00001
,,,1.0320001,-208.00000429E-3,;-208
,,,1.0340000,-184.00001526E-3,;-184.00001
,,,1.0360000,-120.0000048E-3,;-120
,,,1.0380001,-40.00000283E-3,;-40.000002
,,,1.0400001,32.00000152E-3,;-15
,,,1.0420001,40.00000283E-3,;-28
,,,1.0440000,-8.000000380E-3,;-8.0000003
,,,1.0460000,-80.000005662E-3,;-80.000005
,,,1.0480001,-128.0000061E-3,;-128
,,,1.0500001,-128.0000061E-3,;-128
,,,1.0520000,-64.000003040E-3,;-64.000003
,,,1.0540000,0.0,;-,,,1.0540000
,,,1.0560000,88.000006974E-3,;-69
,,,1.0580001,104.0000021E-3,;-2
,,,1.0600001,104.0000021E-3,;-2
,,,1.0620000,24.00000021E-3,;-2
,,,1.0640000,-64.000003040E-3,;-64.000003
,,,1.0660001,-80.000005662E-3,;-80.000005
,,,1.0680001,-56.000001729E-3,;-56.000001
,,,1.0700001,8.000000380E-3,;-38
,,,1.0720000,80.000005662E-3,;-56
,,,1.0740000,112.0000035E-3,;-3
,,,1.0760001,120.0000048E-3,;-4
,,,1.0780001,48.00000042E-3,;-4
,,,1.0800000,-24.00000021E-3,;-24
,,,1.0820000,-80.000005662E-3,;-80.000005
,,,1.0840001,-104.0000021E-3,;-104
,,,1.0860001,-40.00000283E-3,;-40.000002
,,,1.0880001,40.00000283E-3,;-28
,,,1.0900000,88.000006974E-3,;-69
,,,1.0920000,104.0000021E-3,;-2
,,,1.0940001,56.000001729E-3,;-17
,,,1.0960001,-8.000000380E-3,;-8.0000003
,,,1.0980000,-80.000005662E-3,;-80.000005
,,,1.1000000,-104.0000021E-3,;-104
,,,1.1020000,-64.000003040E-3,;-64.000003
,,,1.1040001,0.0,;-,,,1.1040001
,,,1.1060001,64.000003040E-3,;-30
,,,1.1080000,104.0000021E-3,;-2
,,,1.1100000,64.000003040E-3,;-30
,,,1.1120001,0.0,;-,,,1.1120001
,,,1.1140001,-64.000003040E-3,;-64.000003
